t_ms,pwm,rpm
981800,150,50.4
981900,150,50.0
982000,150,50.1
982100,150,49.6
982200,150,48.1
982300,150,48.1
982400,150,48.5
982500,120,49.5
982600,120,48.1
982700,120,45.9
982800,120,45.5
982900,120,46.3
983000,120,45.4
983100,120,46.0
983200,120,45.8
983300,120,45.5
983400,120,45.9
983500,120,45.4
983600,120,45.0
983700,120,45.2
983800,120,45.3
983900,120,45.9
984000,150,45.8
984100,150,47.6
984200,150,48.9
984300,150,50.1
984400,150,50.1
984500,150,48.9
984600,150,48.6
984700,150,47.7
984800,150,47.4
984900,150,49.0
985000,150,49.2
985100,150,49.4
985200,150,50.1
985300,150,50.4
985400,150,49.7
985500,30,50.5
985600,30,43.9
985700,30,32.7
985800,30,23.1
985900,30,15.3
986000,30,9.1
986100,30,3.4
986200,30,0.0
986300,30,0.0
986400,30,0.0
986500,30,0.0
986600,30,0.0
986700,30,0.0
986800,30,0.0
986900,30,0.0
987000,150,0.0
987100,150,21.9
987200,150,42.7
987300,150,48.3
987400,150,49.1
987500,150,50.0
987600,150,50.4
987700,150,50.0
987800,150,50.4
987900,150,50.4
988000,150,50.1
988100,150,50.3
988200,150,49.4
988300,150,47.6
988400,150,48.1
988500,120,49.1
988600,120,46.9
988700,120,46.4
988800,120,45.3
988900,120,46.0
989000,120,45.9
989100,120,45.5
989200,120,46.0
989300,120,45.9
989400,120,45.5
989500,120,45.8
989600,120,45.2
989700,120,44.5
989800,120,45.2
989900,120,45.0
990000,90,45.8
990100,90,43.9
990200,90,40.8
990300,90,38.0
990400,90,38.1
990500,90,38.4
990600,90,37.8
990700,90,37.2
990800,90,36.1
990900,90,33.5
991000,90,32.4
991100,90,32.5
991200,90,33.4
991300,90,35.1
991400,90,35.2
991500,60,35.6
991600,60,33.9
991700,60,30.2
991800,60,27.6
991900,60,26.1
992000,60,24.5
992100,60,24.0
992200,60,23.7
992300,60,23.2
992400,60,23.5
992500,60,23.5
992600,60,22.8
992700,60,22.3
992800,60,21.6
992900,60,20.8
993000,150,20.7
993100,150,33.0
993200,150,44.6
993300,150,48.5
993400,150,49.7
993500,150,49.7
993600,150,50.5
993700,150,50.5
993800,150,49.9
993900,150,50.5
994000,150,50.6
994100,150,49.6
994200,150,48.6
994300,150,47.6
994400,150,48.0
994500,30,49.5
994600,30,42.6
994700,30,31.6
994800,30,23.7
994900,30,17.0
995000,30,11.6
995100,30,7.7
995200,30,4.6
995300,30,2.3
995400,30,0.5
995500,30,0.0
995600,30,0.0
995700,30,0.0
995800,30,0.0
995900,30,0.0
996000,120,0.0
996100,120,16.7
996200,120,35.3
996300,120,42.0
996400,120,43.9
996500,120,45.2
996600,120,45.2
996700,120,43.9
996800,120,43.7
996900,120,44.1
997000,120,44.5
997100,120,45.2
997200,120,45.2
997300,120,45.8
997400,120,45.8
997500,60,46.2
997600,60,41.3
997700,60,35.5
997800,60,31.2
997900,60,28.1
998000,60,25.8
998100,60,22.7
998200,60,19.5
998300,60,16.8
998400,60,13.8
998500,60,11.6
998600,60,11.1
998700,60,11.7
998800,60,13.1
998900,60,14.0
999000,90,15.1
999100,90,21.0
999200,90,28.6
999300,90,31.8
999400,90,33.7
999500,90,35.6
999600,90,36.7
999700,90,37.5
999800,90,37.8
999900,90,37.4
1000000,90,37.9
1000100,90,38.0
1000200,90,37.8
1000300,90,37.6
1000400,90,36.9
1000500,60,36.0
1000600,60,33.3
1000700,60,29.2
1000800,60,26.7
1000900,60,25.6
1001000,60,24.6
1001100,60,23.5
1001200,60,23.3
1001300,60,23.3
1001400,60,23.5
1001500,60,23.7
1001600,60,23.5
1001700,60,23.7
1001800,60,23.5
1001900,60,23.0
1002000,90,23.1
1002100,90,27.4
1002200,90,32.5
1002300,90,35.7
1002400,90,35.6
1002500,90,33.9
1002600,90,33.0
1002700,90,32.9
1002800,90,33.4
1002900,90,34.7
1003000,90,35.8
1003100,90,35.6
1003200,90,36.9
1003300,90,37.5
1003400,90,37.5
1003500,60,37.8
1003600,60,34.8
1003700,60,30.2
1003800,60,28.1
1003900,60,26.4
1004000,60,24.9
1004100,60,23.5
1004200,60,21.8
1004300,60,20.7
1004400,60,19.9
1004500,60,18.4
1004600,60,18.2
1004700,60,19.1
1004800,60,19.5
1004900,60,20.5
1005000,150,20.9
1005100,150,34.1
1005200,150,45.9
1005300,150,49.1
1005400,150,49.5
1005500,150,50.3
1005600,150,49.9
1005700,150,50.0
1005800,150,50.5
1005900,150,48.6
1006000,150,46.4
1006100,150,46.0
1006200,150,47.2
1006300,150,48.0
1006400,150,49.1
1006500,120,50.1
1006600,120,48.3
1006700,120,47.1
1006800,120,45.8
1006900,120,45.4
1007000,120,46.0
1007100,120,45.8
1007200,120,45.5
1007300,120,45.9
1007400,120,46.2
1007500,120,45.4
1007600,120,45.9
1007700,120,46.0
1007800,120,45.4
1007900,120,45.9
1008000,60,45.5
1008100,60,42.0
1008200,60,35.7
1008300,60,31.4
1008400,60,28.3
1008500,60,24.0
1008600,60,19.6
1008700,60,17.7
1008800,60,16.7
1008900,60,15.2
1009000,60,14.5
1009100,60,14.8
1009200,60,15.6
1009300,60,16.5
1009400,60,17.5
1009500,120,18.1
1009600,120,28.4
1009700,120,38.9
1009800,120,42.6
1009900,120,44.9
1010000,120,45.5
1010100,120,45.5
1010200,120,46.0
1010300,120,46.0
1010400,120,45.4
1010500,120,45.9
1010600,120,45.8
1010700,120,44.6
1010800,120,45.2
1010900,120,45.5
1011000,30,44.8
1011100,30,39.8
1011200,30,30.0
1011300,30,22.6
1011400,30,16.2
1011500,30,11.1
1011600,30,7.3
1011700,30,4.1
1011800,30,1.8
1011900,30,0.1
1012000,30,0.0
1012100,30,0.0
1012200,30,0.0
1012300,30,0.0
1012400,30,0.0
1012500,120,0.0
1012600,120,16.7
1012700,120,34.6
1012800,120,41.8
1012900,120,44.4
1013000,120,44.0
1013100,120,41.7
1013200,120,40.6
1013300,120,40.3
1013400,120,41.7
1013500,120,42.7
1013600,120,43.5
1013700,120,45.0
1013800,120,46.3
1013900,120,45.2
1014000,60,46.0
1014100,60,42.0
1014200,60,35.3
1014300,60,31.8
1014400,60,28.6
1014500,60,26.5
1014600,60,24.2
1014700,60,22.4
1014800,60,21.7
1014900,60,20.7
1015000,60,20.4
1015100,60,21.0
1015200,60,21.7
1015300,60,21.8
1015400,60,22.4
1015500,150,22.6
1015600,150,34.4
1015700,150,46.3
1015800,150,49.6
1015900,150,50.0
1016000,150,50.4
1016100,150,50.6
1016200,150,49.9
1016300,150,48.6
1016400,150,47.8
1016500,150,47.2
1016600,150,48.3
1016700,150,49.4
1016800,150,49.2
1016900,150,50.5
1017000,120,50.6
1017100,120,48.3
1017200,120,46.9
1017300,120,46.2
1017400,120,45.8
1017500,120,46.0
1017600,120,45.4
1017700,120,45.0
1017800,120,44.9
1017900,120,44.6
1018000,120,45.5
1018100,120,45.8
1018200,120,45.7
1018300,120,45.8
1018400,120,45.9
1018500,150,45.8
1018600,150,47.3
1018700,150,47.8
1018800,150,46.0
1018900,150,46.2
1019000,150,46.3
1019100,150,47.4
1019200,150,49.5
1019300,150,50.1
1019400,150,50.0
1019500,150,50.6
1019600,150,50.6
1019700,150,50.1
1019800,150,50.8
1019900,150,50.6
1020000,60,49.4
1020100,60,44.0
1020200,60,36.1
1020300,60,31.2
1020400,60,28.6
1020500,60,26.7
1020600,60,25.0
1020700,60,24.4
1020800,60,24.0
1020900,60,24.2
1021000,60,24.2
1021100,60,24.0
1021200,60,24.1
1021300,60,24.0
1021400,60,23.3
1021500,30,23.6
1021600,30,20.3
1021700,30,14.4
1021800,30,9.7
1021900,30,5.6
1022000,30,2.0
1022100,30,0.0
1022200,30,0.0
1022300,30,0.0
1022400,30,0.0
1022500,30,0.0
1022600,30,0.0
1022700,30,0.0
1022800,30,0.0
1022900,30,0.0
1023000,150,0.0
1023100,150,22.6
1023200,150,41.3
1023300,150,46.6
1023400,150,47.1
1023500,150,47.1
1023600,150,48.7
1023700,150,49.5
1023800,150,49.6
1023900,150,50.5
1024000,150,50.0
1024100,150,50.4
1024200,150,50.5
1024300,150,50.1
1024400,150,49.9
1024500,30,49.1
1024600,30,41.2
1024700,30,30.7
1024800,30,21.9
1024900,30,15.2
1025000,30,10.7
1025100,30,7.1
1025200,30,4.2
1025300,30,1.7
1025400,30,0.0
1025500,30,0.0
1025600,30,0.0
1025700,30,0.0
1025800,30,0.0
1025900,30,0.0
1026000,120,0.0
1026100,120,16.3
1026200,120,34.7
1026300,120,41.7
1026400,120,43.9
1026500,120,45.8
1026600,120,46.0
1026700,120,45.4
1026800,120,45.9
1026900,120,44.9
1027000,120,41.2
1027100,120,40.8
1027200,120,40.1
1027300,120,41.5
1027400,120,43.2
1027500,90,44.4
1027600,90,43.2
1027700,90,40.8
1027800,90,39.3
1027900,90,39.0
1028000,90,38.5
1028100,90,37.9
1028200,90,38.5
1028300,90,38.5
1028400,90,37.5
1028500,90,37.1
1028600,90,36.5
1028700,90,35.8
1028800,90,36.9
1028900,90,37.2
1029000,120,37.2
1029100,120,40.4
1029200,120,44.0
1029300,120,45.2
1029400,120,46.2
1029500,120,45.8
1029600,120,45.5
1029700,120,45.9
1029800,120,45.7
1029900,120,43.2
1030000,120,42.5
1030100,120,42.5
1030200,120,43.4
1030300,120,44.9
1030400,120,45.0
1030500,90,45.4
1030600,90,43.5
1030700,90,40.4
1030800,90,39.4
1030900,90,38.9
1031000,90,38.3
1031100,90,38.1
1031200,90,37.0
1031300,90,35.7
1031400,90,35.3
1031500,90,35.6
1031600,90,35.8
1031700,90,36.9
1031800,90,37.1
1031900,90,37.0
1032000,150,37.9
1032100,150,43.7
1032200,150,48.3
1032300,150,49.6
1032400,150,49.6
1032500,150,48.2
1032600,150,47.3
1032700,150,46.4
1032800,150,45.7
1032900,150,47.2
1033000,150,49.4
1033100,150,49.6
1033200,150,50.5
1033300,150,50.6
1033400,150,50.1
1033500,120,50.8
1033600,120,48.7
1033700,120,47.4
1033800,120,46.4
1033900,120,45.4
1034000,120,46.2
1034100,120,45.9
1034200,120,45.7
1034300,120,45.9
1034400,120,46.2
1034500,120,45.5
1034600,120,45.9
1034700,120,45.9
1034800,120,45.5
1034900,120,46.0
1035000,30,45.9
1035100,30,37.8
1035200,30,25.4
1035300,30,14.4
1035400,30,4.7
1035500,30,0.0
1035600,30,0.0
1035700,30,0.0
1035800,30,0.0
1035900,30,0.0
1036000,30,0.0
1036100,30,0.0
1036200,30,0.0
1036300,30,0.0
1036400,30,0.0
1036500,60,0.0
1036600,60,1.0
1036700,60,3.3
1036800,60,7.0
1036900,60,9.8
1037000,60,12.4
1037100,60,14.3
1037200,60,16.5
1037300,60,18.1
1037400,60,19.1
1037500,60,20.5
1037600,60,20.9
1037700,60,20.9
1037800,60,21.6
1037900,60,22.2
1038000,90,22.4
1038100,90,26.9
1038200,90,32.5
1038300,90,34.7
1038400,90,36.2
1038500,90,37.1
1038600,90,37.4
1038700,90,37.8
1038800,90,36.9
1038900,90,35.6
1039000,90,35.2
1039100,90,35.2
1039200,90,35.6
1039300,90,36.6
1039400,90,37.1
1039500,30,36.7
1039600,30,32.7
1039700,30,24.6
1039800,30,17.9
1039900,30,12.9
1040000,30,8.8
1040100,30,5.9
1040200,30,3.3
1040300,30,1.8
1040400,30,-0.1
1040500,30,0.0
1040600,30,0.0
1040700,30,0.0
1040800,30,0.0
1040900,30,0.0
1041000,90,0.0
1041100,90,10.7
1041200,90,24.5
1041300,90,31.1
1041400,90,33.7
1041500,90,33.7
1041600,90,33.7
1041700,90,33.4
1041800,90,31.2
1041900,90,30.9
1042000,90,30.4
1042100,90,31.4
1042200,90,34.3
1042300,90,36.0
1042400,90,36.4
1042500,120,37.1
1042600,120,40.3
1042700,120,43.5
1042800,120,45.4
1042900,120,46.3
1043000,120,45.3
1043100,120,46.0
1043200,120,45.4
1043300,120,45.9
1043400,120,46.0
1043500,120,45.7
1043600,120,45.9
1043700,120,46.0
1043800,120,45.4
1043900,120,46.0
1044000,90,45.9
1044100,90,43.4
1044200,90,40.7
1044300,90,38.6
1044400,90,37.2
1044500,90,37.4
1044600,90,35.6
1044700,90,33.5
1044800,90,32.9
1044900,90,33.0
1045000,90,34.2
1045100,90,35.8
1045200,90,36.6
1045300,90,36.5
1045400,90,37.4
1045500,60,37.8
1045600,60,34.8
1045700,60,30.7
1045800,60,27.9
1045900,60,25.9
1046000,60,25.1
1046100,60,24.5
1046200,60,23.9
1046300,60,23.3
1046400,60,22.1
1046500,60,20.9
1046600,60,20.3
1046700,60,19.5
1046800,60,18.6
1046900,60,18.5
1047000,150,18.7
1047100,150,33.2
1047200,150,45.4
1047300,150,48.1
1047400,150,49.7
1047500,150,50.4
1047600,150,50.0
1047700,150,49.7
1047800,150,48.6
1047900,150,48.0
1048000,150,48.1
1048100,150,46.7
1048200,150,46.8
1048300,150,48.9
1048400,150,49.7
1048500,30,49.5
1048600,30,44.1
1048700,30,33.8
1048800,30,25.3
1048900,30,18.9
1049000,30,13.5
1049100,30,9.3
1049200,30,6.3
1049300,30,3.8
1049400,30,1.8
1049500,30,0.0
1049600,30,0.0
1049700,30,0.0
1049800,30,0.0
1049900,30,0.0
1050000,120,0.0
1050100,120,17.1
1050200,120,35.3
1050300,120,42.3
1050400,120,44.6
1050500,120,44.8
1050600,120,44.9
1050700,120,44.5
1050800,120,44.1
1050900,120,45.3
1051000,120,46.4
1051100,120,45.3
1051200,120,46.2
1051300,120,45.8
1051400,120,45.5
1051500,90,46.0
1051600,90,43.6
1051700,90,40.2
1051800,90,37.8
1051900,90,34.8
1052000,90,33.3
1052100,90,33.4
1052200,90,34.7
1052300,90,35.5
1052400,90,36.7
1052500,90,37.0
1052600,90,37.0
1052700,90,38.0
1052800,90,37.6
1052900,90,38.0
1053000,120,38.0
1053100,120,40.4
1053200,120,44.0
1053300,120,44.9
1053400,120,43.9
1053500,120,43.9
1053600,120,43.9
1053700,120,44.1
1053800,120,45.2
1053900,120,45.4
1054000,120,45.5
1054100,120,45.9
1054200,120,45.9
1054300,120,45.2
1054400,120,43.9
1054500,150,43.7
1054600,150,44.9
1054700,150,45.9
1054800,150,47.7
1054900,150,48.5
1055000,150,49.6
1055100,150,50.0
1055200,150,49.6
1055300,150,50.5
1055400,150,50.6
1055500,150,50.0
1055600,150,50.5
1055700,150,50.5
1055800,150,49.7
1055900,150,49.6
1056000,30,48.9
1056100,30,43.2
1056200,30,32.5
1056300,30,24.1
1056400,30,17.6
1056500,30,12.0
1056600,30,7.8
1056700,30,4.8
1056800,30,2.7
1056900,30,0.5
1057000,30,0.0
1057100,30,0.0
1057200,30,0.0
1057300,30,-0.1
1057400,30,0.0
1057500,90,0.0
1057600,90,10.7
1057700,90,24.7
1057800,90,31.4
1057900,90,35.1
1058000,90,36.4
1058100,90,36.0
1058200,90,36.1
1058300,90,36.6
1058400,90,36.5
1058500,90,36.1
1058600,90,34.1
1058700,90,33.4
1058800,90,33.7
1058900,90,34.7
1059000,150,35.5
1059100,150,42.5
1059200,150,47.7
1059300,150,49.9
1059400,150,50.3
1059500,150,49.7
1059600,150,50.3
1059700,150,50.3
1059800,150,49.7
1059900,150,49.4
1060000,150,48.9
1060100,150,48.5
1060200,150,49.6
1060300,150,50.1
1060400,150,49.6
1060500,30,50.5
1060600,30,44.1
1060700,30,32.3
1060800,30,20.0
1060900,30,9.9
1061000,30,1.9
1061100,30,-0.1
1061200,30,0.0
1061300,30,0.0
1061400,30,0.0
1061500,30,0.0
1061600,30,0.0
1061700,30,0.0
1061800,30,0.0
1061900,30,0.0
1062000,150,0.0
1062100,150,21.6
1062200,150,41.2
1062300,150,46.8
1062400,150,46.9
1062500,150,48.2
1062600,150,48.7
1062700,150,48.9
1062800,150,49.9
1062900,150,50.0
1063000,150,49.9
1063100,150,50.6
1063200,150,50.8
1063300,150,50.1
1063400,150,50.6
1063500,120,50.5
1063600,120,48.0
1063700,120,46.0
1063800,120,45.2
1063900,120,45.0
1064000,120,45.4
1064100,120,46.2
1064200,120,45.4
1064300,120,46.0
1064400,120,45.9
1064500,120,45.4
1064600,120,45.9
1064700,120,45.9
1064800,120,45.2
1064900,120,44.0
1065000,30,43.5
1065100,30,36.9
1065200,30,27.6
1065300,30,19.6
1065400,30,14.0
1065500,30,9.8
1065600,30,6.0
1065700,30,2.7
1065800,30,0.6
1065900,30,0.0
1066000,30,0.0
1066100,30,0.0
1066200,30,0.0
1066300,30,0.0
1066400,30,0.0
1066500,120,0.0
1066600,120,16.5
1066700,120,34.7
1066800,120,41.3
1066900,120,44.5
1067000,120,45.2
1067100,120,45.8
1067200,120,45.9
1067300,120,46.0
1067400,120,45.4
1067500,120,45.9
1067600,120,45.9
1067700,120,45.8
1067800,120,45.9
1067900,120,46.0
1068000,30,45.7
1068100,30,40.9
1068200,30,31.1
1068300,30,22.4
1068400,30,15.2
1068500,30,8.0
1068600,30,1.9
1068700,30,0.0
1068800,30,0.0
1068900,30,0.0
1069000,30,0.0
1069100,30,0.0
1069200,30,0.0
1069300,30,0.0
1069400,30,0.0
1069500,150,0.0
1069600,150,21.6
1069700,150,40.4
1069800,150,46.6
1069900,150,48.5
1070000,150,48.5
1070100,150,49.0
1070200,150,48.9
1070300,150,49.0
1070400,150,50.0
1070500,150,50.1
1070600,150,49.9
